Year,Afghanistan,Africa,Albania,Algeria,Americas (other),Andorra,Angola,Anguilla,Antarctic Fisheries,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia and Pacific (other),Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechoslovakia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,EU-28,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Europe (other),Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgysztan,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mexico,Micronesia (country),Middle East,Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Korea,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Reunion,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna Islands,World,Yemen,Zambia,Zimbabwe
1955,153888,129529728,663184,4609312,408418752,0,414032,0,0,0,39567536,0,0,304097344,70682224,29077504,0,128240,1403312,0,128240,0,92036016,29312,0,109920,0,930656,0,0,0,34034896,0,300448,12094864,0,0,102592,234496,169489312,21984,0,0,0,11600224,190890736,0,11948304,0,0,0,348080,0,0,6778400,0,450672,0,100012544,3389200,27069632,36640,3664,916000,2000000000,1198128,10647584,461664,36640,0,0,227168,458029312,98928,300448,172208,10929712,239024704,14656,43968,0,14656,0,723585040,1187136,58624,5957664,208848,10992,80608,916000,0,10992,516624,267472,436016,1879632,35709344,912336,85440816,20844496,15813824,4100016,11717472,4818160,73309312,985616,141917712,381056,0,1985888,0,1846656,0,0,25648,0,1623152,0,58624,428688,0,0,9885472,21984,0,304112,0,0,0,0,340752,0,113584,0,128240,39670128,0,50720752,0,589904,0,0,3557744,1374000,1421632,0,0,43968,60990944,699824,9394496,392048,0,2696704,0,7346320,11417024,0,0,10992,0,710816,128240,190528,6126208,6617184,154217760,6463296,417696,40304,36790224,0,0,0,0,10992,36640,7328,10992,3664,2114128,0,0,0,183200,0,0,0,0,10992,65952,82945632,6444976,0,40289344,1663456,926992,311440,3664,39105872,13622752,1645136,7199760,0,0,2374272,0,40304,7328,2722352,1597504,13622752,0,0,0,263808,0,0,576643984,3000000000,3920480,0,0,59756176,0,0,7000000000,2484192,0,0
1956,183200,135260224,839056,4997696,448905952,0,501968,0,0,0,44305088,0,0,331705584,73038176,28212800,0,139232,1055232,0,128240,0,96799216,29312,0,135568,0,1106528,0,0,0,36621680,0,296784,12970560,0,0,131904,238160,189820848,29312,3664,0,0,11834720,216348208,0,12604160,0,0,0,483648,0,0,5844080,0,674176,0,107318560,3176688,26377136,29312,3664,985616,2000000000,1297056,9947760,527616,36640,0,0,241824,529437008,113584,311440,194192,12171808,268545552,14656,43968,0,18320,0,766281632,1077216,51296,6291088,142896,10992,91600,978288,0,10992,549600,263808,454336,2121456,33166528,948976,88456288,21811792,22808400,6397344,10926048,4796176,83520880,1260416,160688384,450672,0,2220384,0,1040576,0,0,58624,0,1886960,0,47632,329760,0,0,10369120,25648,0,318768,0,0,0,0,296784,0,117248,0,219840,42143328,0,59946704,0,688832,0,0,3521104,1553536,1656128,0,0,47632,65083632,1165152,9676624,377392,0,3011808,0,8965808,11955632,0,0,10992,0,633872,128240,197856,6313072,6254448,166433536,7166784,505632,47632,40787648,0,0,0,0,10992,32976,7328,10992,7328,1630480,0,0,0,179536,0,0,0,0,10992,69616,87272816,7555168,0,42352176,1417968,897680,340752,3664,43385424,17066912,2004208,7687072,0,0,2619760,0,40304,7328,2879904,1560864,14362880,0,0,0,263808,0,0,574009568,3000000000,4023072,0,0,65014016,0,0,8000000000,2330304,0,0
1957,293120,141752832,1505904,5539968,461125392,0,619216,0,0,21984,47617344,0,0,361772368,74525760,29187424,0,175872,754784,0,135568,0,96506096,29312,0,139232,0,1003936,0,0,0,35987808,0,293120,14392192,0,0,161216,256480,182833600,18320,3664,0,0,11728464,256348096,0,13655728,0,0,0,461664,0,0,13868240,0,817072,0,112089088,3330576,24904208,43968,3664,1033248,2000000000,1132176,11922656,597232,32976,0,0,322432,632058320,95264,311440,164880,12245088,277548000,14656,51296,0,21984,0,777999104,1293392,51296,6818704,161216,10992,109920,985616,0,10992,534944,252816,575248,2363280,38450016,963632,99235776,22412688,21800800,5972320,9720592,5173568,87126256,1604832,188128080,494640,0,2282672,0,2198400,0,0,58624,0,2066496,0,84272,311440,0,0,10838112,29312,0,315104,0,2975168,0,0,311440,0,161216,0,219840,49288128,0,62595776,0,762112,0,0,3055776,1769712,2099472,0,0,54960,64413120,1066224,10306832,417696,0,3184016,0,11292448,11362064,0,0,14656,0,762112,146560,212512,6675808,6730768,178700608,7786000,311440,58624,45939232,0,0,0,0,10992,40304,7328,14656,10992,2099472,0,0,0,388384,1729408,0,0,0,10992,73280,89661744,8214688,0,50233440,2319312,1154160,373728,3664,38853056,17700784,1982224,8185376,0,0,2923872,0,47632,7328,2564800,1575520,15975040,0,0,0,278464,0,0,570396864,2000000000,4433440,0,0,69590352,0,0,8000000000,2956848,0,0
1958,329760,148769392,1201792,5217536,455164064,0,593568,0,0,29312,44202496,0,0,369602336,77618176,28095552,0,179536,1289728,0,150224,0,87701504,40304,124576,146560,0,916000,0,0,0,39069232,0,318768,15630624,3664,0,197856,278464,182177744,14656,7328,0,0,12453936,525380960,0,13981824,0,0,0,447008,498304,0,17997568,0,765776,0,122472864,2927536,26794832,47632,7328,1066224,3000000000,1322704,13688704,597232,47632,0,0,318768,745360192,117248,366400,175872,10610944,266207920,18320,51296,0,25648,0,756473104,1363008,54960,7452576,227168,14656,109920,1128512,164880,10992,458000,274800,586240,2374272,39248768,1091872,103724176,22207504,25230304,6668480,8958480,5539968,87650208,1355680,181221440,523952,0,2088480,0,3689648,0,0,73280,0,1982224,0,161216,351744,0,0,10086992,29312,0,373728,0,3238976,0,0,329760,0,142896,0,208848,54018352,0,69311888,0,1135840,0,0,3268288,1817344,2410912,0,0,58624,66695792,740128,10182256,600896,25648,3722624,0,15637952,11189856,0,0,14656,0,926992,146560,241824,7375632,7562496,176755024,7558832,168544,62288,49804752,0,0,0,0,10992,40304,10992,10992,7328,3359888,355408,0,0,208848,2297328,0,0,0,10992,84272,96264272,9009776,0,55894320,1949248,1289728,318768,3664,42081040,16290144,2169088,9574032,0,0,3019136,0,47632,7328,3477136,1447280,16040992,0,0,0,293120,0,0,555935056,3000000000,3979104,0,0,54461696,0,0,8000000000,1883296,0,0
1959,384571,147841143,1443616,5657017,480131815,0,618592,0,0,29312,48948799,2395128,719371,604497588,83708157,27909903,23124155,260144,1311712,1840006,150224,35940692,88310100,40304,102592,135568,0,948857,541339,4817123,0,39017080,0,326096,19622253,7328,38943,212512,278434,184481354,18290,7328,98928,62288,12703364,720152147,0,16086791,10992,186864,0,384720,545936,5250921,15664738,10419189,831401,92871775,122586448,2698971,26034432,36640,10992,1113083,2000000000,1292768,12706859,604233,47632,0,9817823,336999,1212584835,98928,102592,197856,13555739,262289485,21984,29312,21984,18320,6304757,755905184,1322704,47632,8120928,234496,14656,142896,1237957,157552,14656,553264,252667,586210,2703467,41903037,1238105,109818753,23862235,25568708,7314334,12312178,5602770,94084603,1838526,192619987,655410,107737205,2208114,0,3799568,0,0,76944,5814925,2448215,0,142896,432352,0,9104218,10419643,36640,3449028,373728,459765,2623424,0,47632,388384,0,164880,32976,223504,58286969,0,70767738,0,1344688,613444,0,3368859,1794498,2777163,0,0,65952,67118002,589904,10319230,479835,21984,3564567,0,19865750,11808160,0,9921057,14656,0,992558,161216,304053,7215732,7226130,189660131,7979696,183200,69616,50643270,854787568,74641,0,0,10992,32976,10992,14656,7328,1853687,387701,13896228,0,234496,1799024,1210053,29695684,3992183,10992,87936,94472870,11221376,113889,52078931,2055118,1366672,366400,3664,42388397,16598066,2225899,10991355,3007314,0,3321198,0,54960,7328,3091703,1588393,17191803,13578842,0,0,413705,259196536,10992,546606132,3000000000,4387778,45961762,0,65149334,0,0,9000000000,2601440,4567766,6233198
1960,413884,156567068,2022528,6151241,491067101,0,548946,0,0,36640,48764500,2493576,618561,668260063,88118900,30784480,24075606,410368,575248,2211905,172208,37419152,90908083,43968,161216,157552,0,1003788,465478,5261859,0,46851821,0,333424,22270702,43968,36431,234496,271136,192716175,21955,10992,87936,54960,13476469,778979465,0,16390486,10992,223504,0,490976,461664,5735744,13687099,8959081,886332,99050713,130742512,2318510,29749519,40304,10992,1039893,3000000000,1761582,16032731,618860,21984,0,10221698,351625,1267046014,58624,194192,194192,15086935,271360836,21984,36640,131904,18320,6564080,814067520,1461936,47632,9391533,223504,21984,157552,1344242,410368,18320,659520,285584,615404,2952590,45328313,1212487,120576042,21385193,37358599,8256159,11168535,6460027,109203086,1468402,232499641,743139,112169250,2424142,0,7796992,0,0,80608,6054121,2576009,0,164880,692496,0,9478439,11507763,51296,3767454,399376,438368,3565072,0,120912,340752,0,168544,36640,179536,63052287,0,90275656,0,1293392,670080,0,3636005,1882405,2714846,0,0,80608,73437600,861040,11531775,531162,29312,3403172,0,23788439,13086806,0,11926439,14656,0,996162,179536,304052,8164620,8325063,199577073,8213508,175872,73280,53394132,889982973,69825,0,0,14656,36640,10992,14656,10992,2674363,827380,15179221,0,714480,1392320,1040480,31671384,4360774,10992,84272,97843513,12540119,113279,48865574,2256667,1359344,432352,32976,49170521,19494863,3218695,11873904,3130957,0,3709492,0,65952,10992,2578743,1724110,16798537,14137349,0,0,421063,269820472,10992,584020018,3000000000,4314528,47851513,0,57016830,0,0,10000000000,3631024,4355226,5943153
1961,490798,161994254,2279008,6055917,499337986,0,453712,0,0,47632,51126711,2571442,645552,741388923,90503897,31824045,24828177,545936,1769712,2290409,194192,38588550,92698294,36640,128240,175872,0,1040397,485790,5515383,0,49144504,0,304112,25945039,91600,47736,285792,282128,194000694,21954,10992,87936,51296,14458242,550958538,0,18196304,10992,267472,0,490976,553264,6012314,12168302,9350023,864317,107506349,141903056,2355387,31701867,43968,10992,1028633,3000000000,1644244,17065920,582278,21984,0,10541147,340633,1307252943,113584,153888,168544,14921698,281373338,21984,58624,164880,21984,6769192,834970640,1344688,51296,9808427,293120,18320,175872,1406471,615552,29312,736464,296606,736285,3370137,48929906,1091575,130392926,26001596,36508759,8709219,12352601,7060775,124374897,2127922,282786900,977396,115674820,2398583,7328,9973408,0,0,113584,6243313,2678511,0,161216,1194464,0,9774417,11580982,69616,3948962,355408,373328,3997424,0,117248,293120,0,172208,47632,186864,65239903,0,94483809,0,1392320,702362,0,3771364,2629890,2590300,0,0,80608,75818783,886688,11755132,560443,54960,4109552,0,26426607,13335484,0,12349577,51296,0,1102418,201520,362677,8633641,8712525,207235407,9078034,161216,84272,55716068,917825760,91496,0,0,18320,47632,10992,18320,10992,3568320,812665,15910793,0,289456,2092144,1085882,34375105,4570972,14656,87936,102119846,14448706,115416,53606858,2333641,1384992,428688,3664,48799505,20357279,3060935,12528452,3228752,0,4140715,0,91600,10992,4597933,1764710,17340838,14579100,0,0,406437,278218371,10992,588614801,3000000000,4116761,49346178,0,51879782,0,0,9000000000,2663728,3708956,5061278
1962,688594,166334787,2462208,5661008,531233510,0,1179125,0,0,102592,53640125,2698740,708943,779377430,94823455,33864982,26058100,725472,1590176,2516756,260144,40499845,98018303,69616,135568,157552,0,1098992,533491,5659758,0,53631448,3664,370064,30704011,84272,43968,307776,289456,206990771,18290,10992,73280,84272,16707373,439342105,0,19419485,10992,238160,0,549600,586240,6169555,14154546,10268144,904622,114565317,151220608,2171950,36889884,47632,10992,1241115,2000000000,1563666,18571110,648261,21984,0,11063258,395534,1374340134,117248,47632,230832,16790278,298866540,21984,47632,87936,25648,7104444,883306128,1432624,54960,10148822,263808,25648,186864,1380852,659520,40304,677840,303874,699587,3681458,50512219,1197742,143451843,22974893,37428423,9020836,13106731,7932361,146254985,2116990,292864430,1046953,121404339,2622027,10992,14278608,0,0,131904,6552540,2850780,0,252816,1047904,0,10258300,11540679,95264,4052342,395653,360620,4070704,0,139232,329760,0,172208,62288,252816,63743714,0,109295281,0,1971232,720749,3664,3074937,1985175,2879696,0,0,87936,83281906,564256,11198292,659342,65952,4174999,0,30687394,14060390,0,13569886,51296,0,1190295,197856,391988,9959593,10335916,216607175,9289892,190528,91600,63812795,963317909,84272,0,0,18320,32976,10992,18320,10992,6250041,812665,16327142,0,326096,2575287,1192511,36632201,4690566,14656,106256,105669995,17261588,123660,59975850,2560780,1483920,494640,0,51272587,24119702,3199869,14164804,3388618,0,5026780,0,87936,10992,7232083,1793904,21604546,15301142,0,0,428450,291961398,18320,592931499,3000000000,4006901,51789511,40304,54056110,0,0,10000000000,3883840,3582681,4888968
1963,706736,176334743,2081152,5419154,535195164,0,1149723,0,0,84272,50032660,2894214,679087,847966032,100934264,36949060,27945599,707152,1194464,2893242,190528,43433397,105676390,62288,120912,150224,0,1212547,511026,6296268,0,55550938,3664,355408,34374062,87936,47632,388384,300448,210910776,14626,10992,73280,91600,17336988,435517604,0,21232779,10992,234496,0,600896,622880,6863339,13025915,9835738,985230,120516363,159072560,2292683,40667912,65952,14656,1248503,3000000000,1794320,21526859,1124521,25648,0,11864610,421211,1477508914,124576,47632,241824,19336491,334226417,25648,65952,73280,29312,7619043,945638096,1722080,54960,12239481,329760,14656,205184,1519936,696160,47632,615552,248944,710578,4245685,56227792,1303997,154068161,22763095,41304934,9383364,13447305,8199565,164556238,2395453,324835463,1218953,130198110,2852859,18320,17011952,0,0,146560,7027162,3022838,0,355408,1461936,0,11001327,11438176,106256,4508082,461485,346710,4964720,0,175872,410368,0,208848,87936,208848,66292193,0,123593168,0,1601168,801808,3664,3954059,1659108,2633910,0,0,98928,91144582,619216,12216528,842512,87936,5343636,0,32826546,14965280,0,15600233,54960,0,1182907,256480,410309,10223163,11471814,230998833,10011582,6133536,113584,69455452,1033106290,84272,0,0,21984,36640,14656,21984,7328,6938814,860268,18163274,7328,370064,3395755,1142292,38535277,5218053,14656,102592,109725151,21083170,139843,58742903,2531526,1678112,531280,0,55313058,29066697,3606277,15108601,3634064,0,5561604,0,106256,10992,1307394,1944128,22639942,16409454,0,0,432144,313096480,21984,603385663,3000000000,4314825,55540750,32976,56151739,0,0,10000000000,2916544,3444483,4700384
1964,838551,193639229,2015200,5643045,587467519,0,1222914,0,0,91600,55670040,3077981,660276,921666075,108875766,38896436,29720143,1084544,1597504,2974612,179536,46191360,103553992,84272,142896,201520,0,1479988,496869,7133404,0,56666676,7328,340752,42818065,109920,47632,340722,337088,237577733,29253,10992,73280,98928,17505144,435703730,0,21682946,10992,267472,0,674057,762112,7776102,14279004,9563264,999974,125423882,165550512,1973975,43146926,84272,14656,1746510,4000000000,2142281,25491247,1230747,25648,0,12617999,406526,1570580761,120912,10992,424905,22827689,345538082,29312,65952,190528,29312,8102838,969073040,1648800,54960,13201597,315104,21984,216176,1768969,699824,58624,648528,300211,721511,4220066,62341165,1307602,150638992,22374265,47519079,9063973,14216062,9137253,175721078,4062247,358891092,1240848,138465544,2823251,18320,25314576,0,0,172208,7473377,3261058,0,483648,663184,0,11699847,12295552,128240,5107449,483470,329641,6419328,0,175872,498304,0,234496,117248,307776,74200125,0,144769128,0,2044512,908411,7328,4415040,2139033,2857385,0,29312,150224,96776605,1099200,13091956,948738,95264,7266702,0,35618187,16170319,10992,16038971,58624,0,1241591,267472,432263,12252782,12822820,242880480,11007417,6269104,124576,72037028,1098722364,36640,0,0,21984,47632,18320,25648,10992,7041168,922496,20578447,7328,304112,3699838,1110648,40104432,5911929,18320,135568,119546018,22195154,154804,64323809,2271383,1857648,604560,10992,60368070,28125711,4361268,16907179,3864810,0,7470281,0,131904,10992,3791527,2753486,26302962,17451420,0,0,490679,332960905,18320,607865989,3000000000,4552717,59067355,62288,56550015,0,0,11000000000,3631024,3274992,4469069
1965,1006916,213634281,2172752,6588534,612410345,0,1186156,0,0,150224,58804850,3265051,592387,997006916,120852669,38140552,31527244,1315376,1227440,3121305,205184,48999698,105330794,84272,150224,179536,0,1509330,445782,7339517,0,56329617,7328,333424,46269138,102592,36640,402832,311440,251916995,25589,10992,87936,106256,17747296,474680625,0,22858733,14656,245488,0,845909,1172480,8000811,14594137,8579986,1150110,122211124,161311264,2468526,44293371,120912,14656,1545346,3000000000,2274037,27609456,1040250,29312,0,13385153,644478,1664783580,135568,10992,344268,25300087,352111604,36640,84272,216176,29312,8595447,960264784,1703760,47632,16998966,344416,21984,205184,1973945,696160,65952,1077216,303933,750733,4802524,61234132,1395539,165961362,24668226,53718388,19293087,13717430,12928838,189528379,2988576,386471179,1420414,146884091,2463910,10992,35390576,0,0,179536,7927737,3311998,0,556928,1014928,0,12410932,12192901,131904,5255023,556779,347961,6481616,0,197856,472656,0,245488,161216,304112,75167896,0,172795072,0,1956576,934658,3664,4254389,2003317,2725482,0,32976,179536,100403579,1231104,13685287,780165,91600,11750130,0,44222120,16389922,25648,16829609,65952,0,1527205,304112,549481,11951531,13964652,246980862,11582456,6287424,150224,78636911,1165558338,47632,0,0,25648,40304,14656,29312,10992,4216254,1692025,21173069,7328,282128,2527328,996454,39077051,6082760,25648,131904,128140038,24978309,202130,71020450,2656044,2425568,795088,80608,62562211,30328934,3672258,17844806,4099729,0,7440196,0,131904,10992,5191115,2460366,27352955,18512369,0,0,626009,353163070,21984,622111622,4000000000,5516291,62657751,47632,60729600,0,0,12000000000,3927808,3912261,5209198
1966,1091159,221081975,2550144,8420862,637055062,0,1552466,0,0,348080,63072666,3447965,553944,1065341990,120219302,39208598,33294285,1091872,648528,3176313,267472,51745748,105096744,80608,113584,201520,0,1688837,416852,7272816,0,64211635,10992,490976,48716006,102592,47632,468755,344416,259074371,21984,18320,84272,84272,18772473,521458913,0,23474196,18320,307776,0,992468,1238432,7927902,15169385,8023191,1241710,121521418,160402592,2402514,50078411,139232,14656,1669655,3000000000,2416724,26532150,1303819,25648,0,14135294,823984,1757793485,139232,10992,322253,29488840,347604774,43968,120912,381056,32976,9077129,951588432,1439952,54960,18620603,388384,29312,252816,1739598,718144,65952,1179808,303964,805664,5161565,61672921,1494436,171688394,23374953,64103362,27676082,15094857,13581388,213982261,3516014,419245119,1581332,155115932,2680087,10992,35123104,0,0,234496,8372017,3622932,0,611888,2627088,0,13106217,11610354,150224,5207279,578704,428510,7687072,0,190528,414032,0,271136,179536,274800,80844570,0,198950951,0,1952912,926167,7328,5459547,2124199,2806059,0,32976,190528,103557510,1509568,14000272,959641,135509,12893239,0,47599913,19540071,29312,17125780,65952,0,1655533,340752,512841,13241051,16104100,252430992,11835095,6272768,179536,84090675,1230917490,43968,0,0,29312,43968,18320,25648,10992,6407325,1717643,20980451,7328,300448,672601,931788,38856391,6027397,25648,139232,128234886,29982232,220146,77617014,2659737,2641744,1095536,201520,72517360,31485599,4910928,19461590,4329431,0,9465437,0,179536,10992,4051522,2881636,31505761,19549779,0,0,732324,372910852,25648,618074666,3000000000,5398834,66168419,76944,56973999,0,0,12000000000,3462480,3498228,6040926
1967,1281865,237045012,2678384,8431586,688973700,0,991815,0,0,564256,65475984,3605305,682359,1186227082,129144212,39915571,34814003,1700996,1003936,3371141,337088,54107541,107361006,120912,142896,212512,0,1890386,513488,7346107,0,66079408,3664,439680,55107666,102592,47632,417458,458000,281637036,18320,14656,91600,117248,19238336,432223557,0,24686832,18320,322432,0,875250,1359344,8007745,15736880,9883125,1362265,121267855,160069168,2288812,49026427,87936,21984,1566944,4000000000,2588873,19649910,1157259,25648,0,14780464,1072957,1835192549,168544,18320,355230,28587735,372475303,69616,139232,1011264,32976,9491416,936382832,1494912,62288,19504191,417696,36640,289456,1981333,725472,47632,1322704,259995,875251,6052066,58770824,1443141,172093127,24540046,67880946,18372978,16394834,13527913,234129740,3864153,489307428,1412997,162195844,2698437,21984,25420832,0,0,318768,8754132,3564635,0,611888,18492208,0,13704292,11350329,164880,5259758,842483,366222,8471168,0,223504,520288,0,296784,197856,498304,90005531,0,205538853,0,2125120,935500,7328,5408251,1871293,3615833,0,47632,212512,106682160,1472928,13626781,1080493,131814,12824484,0,52392038,19304237,135568,18175940,73280,0,1695690,436016,487253,13640338,18208879,259025458,12391606,6683136,212512,92028751,1287125543,40304,0,0,32976,51296,18320,25648,10992,25485477,699141,21191829,7328,252816,3053874,1147796,38775222,6088116,32976,227168,133760109,35113239,265334,86393977,2945083,3184016,1333696,227168,68929738,32519441,4603212,21969915,4527009,0,12150140,0,197856,14656,4634188,3083186,33479112,20442044,0,0,809180,389902021,916000,592057027,4000000000,4878754,69188103,84272,65752379,0,0,12000000000,3052112,4787630,5294480
1968,1223390,257282104,3070432,9050238,736350850,0,1669536,0,0,989280,69009217,3706561,634511,1303008608,134496900,42297142,35792041,1627717,1102864,3865663,439680,55627500,118437576,102592,153888,223504,0,2176119,477480,7856947,0,77271374,14656,428688,59463508,102592,54960,490738,505632,303261340,29282,21984,183200,124576,21202239,467805643,0,26572751,18320,450672,0,1036378,1597504,8564317,16019522,9190092,1622201,126875787,167470448,3366027,53272676,120912,21984,2347316,3000000000,3112647,22872626,1259792,29312,0,15195670,1725031,1892444151,183200,0,395504,33281467,385101038,84272,153888,1960240,36640,9758036,984956480,1761463,65952,22286276,542272,40304,278464,2139062,747456,62288,1330032,263630,1223241,6197973,61093206,1593424,187104612,27562608,82329563,19695682,17801572,13794166,249172161,3878512,561912554,1503972,166752205,2815417,32976,22423680,0,0,168544,9000045,3693321,0,882816,30114416,0,14089181,12258971,168544,5625534,912068,388146,8504144,0,197856,637536,0,307776,234496,637536,93887230,0,235957161,0,2480231,1000558,7328,5620228,2776154,2926823,0,47632,252816,113445546,1839328,13473102,1230688,161127,6625858,0,59268980,21113689,161216,20841845,76944,0,2018210,501968,589814,14486633,22222781,275801012,12992354,7075184,216176,100079399,1323305251,54960,3664,0,36640,40304,21984,29312,14656,29079117,-80608,22665206,7328,362736,5413104,1067309,40568422,6511359,36640,153888,137953754,37197142,258618,97017238,3238085,3103408,1450944,278464,77606031,35981327,5953949,24140616,4654160,0,17075663,0,194192,14656,4036866,3592334,36265485,21016268,0,0,981328,400829958,1242096,606488304,4000000000,4878368,71131424,62288,65572071,0,0,13000000000,11636864,4567641,6377657
1969,941232,277915809,3242640,11262966,777751654,0,2783094,0,0,1256752,77248870,3860150,830405,1439015994,142123802,44638408,37275120,1740765,1271408,3749327,479984,57932495,123491757,135568,201520,197856,0,2546153,624895,8146265,0,84132709,18320,487312,66307711,120912,73280,1344450,571584,307119205,36580,43968,186864,161216,22531470,575944671,0,28016279,18320,501968,10992,1146178,1890624,8879608,17243298,12027381,1669803,134693029,177788272,3648036,59342586,84272,18320,2651161,4000000000,3588878,19664753,1190236,43968,0,15825322,1666437,1971143637,212512,0,432144,37896829,413759469,84272,161216,1432624,47632,10162373,1052176224,1687469,65952,25434255,406704,47632,311440,2278117,747456,58624,1366672,314896,1175609,7751508,62358238,1263693,190400378,33362215,83038745,22601294,18494396,14800935,269660969,4266896,653215419,1756789,173661784,3126470,10992,26809488,0,0,318768,9372974,4344117,0,1271111,35522213,0,14672995,13182240,168544,5832688,849751,380759,9519072,0,161216,652192,0,329760,274800,571584,102176189,0,268462790,0,2681751,1037402,7328,5817401,3237757,3212585,0,65952,399376,115802064,1557200,14257049,1285619,190439,12099904,0,64079366,22193766,234496,20213409,131904,0,2051127,556928,520140,15285266,22829460,293365308,14592809,7166576,223504,111527439,1378150152,58624,0,0,62288,32976,29312,29312,14656,35270951,490144,23499737,7328,1084544,7197234,1396823,43068023,6751097,36640,161216,143142849,42468220,348385,96736940,4315063,4180624,1520560,304112,86381133,38046961,7232626,26290998,4847014,0,14540027,0,241824,10992,3901179,3852091,38752696,21887107,0,0,1175430,417426075,20507408,628382547,4000000000,5589392,74078878,43968,68933176,0,0,14000000000,4675264,4270887,6743879
1970,1670397,302623754,3740944,15058960,860650880,0,3577916,0,0,461664,82648001,4060090,928761,1634675993,147479768,50631702,39206193,2568770,2590448,3803197,428688,60933610,125490457,120912,282128,227168,3664,2483717,698909,10645562,0,93530494,18320,8203696,61173972,142896,62288,1172332,637417,341177214,36581,36640,208848,124576,24635803,770167190,69616,28370052,29312,571584,10992,1248681,2242368,11604861,18654086,13451950,1702691,154427521,203835648,2709667,62039321,139232,25648,3105081,4000000000,4278215,21654009,1428306,36640,0,16645135,1651721,2088371059,256480,10992,520050,40355047,439625058,102592,194192,2081152,47632,10688809,1026209456,2621641,69616,24126177,381056,43968,304112,2296436,791424,69616,1579184,384482,1388032,8392501,69934557,1388300,194728956,35791387,91787455,23883782,19393739,16559357,296364545,4988585,767963110,1555684,182658161,3078215,21984,25021456,0,0,571584,9858525,3940719,0,1450587,32305101,0,15432995,13735356,205184,7622112,970663,454068,14585888,0,201520,663184,0,362736,428688,498304,113950679,0,285360097,0,2846541,1355668,14656,7282021,2980892,4612293,0,65952,227168,141803302,2392592,14179986,1402806,216057,21519959,3664,73476317,27978747,234496,20504370,135568,0,2201083,692496,743435,17765824,24751417,304143398,15236484,7561456,318768,119981483,1449570619,58624,0,0,65952,36640,29312,29312,14656,45251330,1307067,30710491,29312,857376,18192482,1562268,49378203,8822761,40304,216176,149618186,53716353,404261,116766483,3593076,4851136,1608496,366400,92287025,40244322,6649931,28734024,5098081,1765365,15352543,0,274800,25648,8990357,3738745,42579228,23020910,0,0,1442844,439019885,15234912,652577395,4000000000,5735803,77916066,40304,74489415,28172980,0,15000000000,2509840,3765879,8154132
